energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.626,0.106,126.877,0.0385,0.0274,0.00395,4,0.427,8,219587,-11.821,0.743,1,Stevie Ray Vaughan,Pride and Joy,66,0
0.984,0.869,172.001,0.0686,0.00132,0.00749,4,0.475,1,250600,-3.754,0.545,0,Corey Taylor,Holier Than Thou,48,0
0.79,0.288,96.062,0.0252,0.00581,0.00102,4,0.522,9,184293,-6.242,0.244,1,Elliott Smith,Son Of Sam,50,0
0.569,0.0919,169.878,0.0522,0.445,9.26e-06,4,0.68,5,177614,-7.164,0.904,1,Analaga,De Outro Planeta,31,0
0.0711,0.101,175.02,0.0486,0.989,0.894,4,0.443,1,172293,-20.146,0.596,1,Art Tatum,Blue Skies,48,0
0.816,0.0902,120.062,0.0372,0.144,8.51e-06,4,0.744,11,144000,-3.933,0.748,1,Issam Alnajjar,Turning Me Up (Hadal Ahbek),68,0
0.387,0.187,91.489,0.0411,0.86,0.662,4,0.608,11,149080,-20.157,0.809,0,Stan Getz,O Pato,50,0
0.637,0.152,142.074,0.0377,0.702,0.0,4,0.658,3,189803,-6.815,0.548,1,Grupo Menos É Mais,Coração Chorando,56,0
0.247,0.355,86.391,0.0354,0.822,7.5e-05,3,0.215,9,228133,-15.11,0.0842,0,Billie Holiday,You Don't Know What Love Is,50,0
0.355,0.104,117.286,0.0392,0.854,0.0,5,0.821,5,152802,-7.15,0.588,0,Roberta Sá,Esse Amor Chegou,39,0
0.583,0.129,93.759,0.158,0.546,0.0,4,0.661,7,137872,-5.988,0.428,0,MC Ryan SP,Google da Minha Vida,72,0
0.718,0.0803,144.977,0.0541,0.0824,2.74e-06,4,0.784,4,183586,-4.695,0.83,0,Davi Sabbag,Não Faz Diferença,46,0
0.772,0.918,145.868,0.0416,0.659,0.0,4,0.505,0,181664,-6.53,0.561,1,Nosso Sentimento,Namoro Escondido / Por Amar Você - Ao Vivo,53,0
0.396,0.106,156.49,0.0601,0.639,0.00141,4,0.643,4,186839,-12.435,0.533,1,Field Guide,Tupperware,44,0
0.632,0.0922,92.349,0.131,0.287,0.0,4,0.56,0,195000,-5.839,0.243,1,Filipe Ret,Não Desista Agora,62,0
0.389,0.0917,99.998,0.0252,0.425,0.0848,4,0.58,4,223600,-10.609,0.326,1,Pearl Jam,Alright,41,0
0.5,0.126,98.037,0.0256,0.41,0.000474,4,0.567,11,192634,-10.813,0.473,1,Roberta Campos,Começa Tudo Outra Vez,35,0
0.655,0.113,129.809,0.134,0.766,0.0104,4,0.726,2,173538,0.162,0.921,1,MC Igão,Catucada Profunda,66,0
0.617,0.0581,127.937,0.36,0.141,0.0,4,0.924,7,240000,-8.331,0.66,0,Costa Gold,O Pai Tá On,65,0
0.317,0.112,102.415,0.0319,0.917,0.000501,4,0.362,1,222530,-10.549,0.314,0,Ásgeir,Sunday Drive,36,0
0.367,0.111,142.102,0.15,0.701,8.1e-05,4,0.552,6,218891,-12.869,0.495,0,Jota SF,Bahamas,27,0
0.645,0.0987,139.994,0.0419,0.488,0.0,4,0.542,9,174784,-6.831,0.49,1,Guga Nandes,Apaixonei De Vez,60,0
0.375,0.0806,72.59,0.0504,0.78,0.00365,4,0.585,2,367400,-12.171,0.665,0,Hank Mobley,My Groove Your Move - Rudy Van Gelder Edition,49,0
0.537,0.0949,108.0,0.0298,0.141,0.0,4,0.702,10,146097,-5.342,0.197,1,Monsta X,One Day,70,0
0.64,0.103,131.048,0.0424,0.000332,0.0495,4,0.695,6,171218,-5.462,0.262,0,LUNA,Madonna,60,0
0.767,0.316,160.003,0.0868,0.679,0.0,4,0.579,8,163406,-4.289,0.749,1,Ferrugem,Eu + Você,62,0
0.667,0.107,104.181,0.0423,0.154,0.0,4,0.653,10,213869,-6.764,0.556,0,Sam Smith,Diamonds,76,0
0.529,0.0947,136.063,0.0345,0.264,0.000804,4,0.355,6,314118,-8.117,0.158,0,Kemuel,O Teu Amor - Ao Vivo,52,0
0.995,0.365,159.986,0.142,9.11e-05,0.0,4,0.485,8,206500,-2.081,0.158,1,Orbit Culture,Strangler,51,0
0.406,0.216,123.915,0.0478,0.411,2.08e-05,4,0.837,4,215110,-10.441,0.828,0,Pedro Angi,Fonte da Vida,36,0
0.786,0.497,97.54,0.0377,0.0349,0.00767,4,0.635,0,241547,-6.46,0.305,1,Phoenix,Lisztomania,65,0
0.885,0.221,111.366,0.144,0.176,0.000249,3,0.317,8,207040,-4.768,0.704,1,Dead Kennedys,California Uber Alles,57,0
0.496,0.183,116.632,0.0413,0.616,4.63e-05,4,0.64,2,253333,-11.124,0.954,1,Freddie King,I'm Tore Down,55,0
0.0422,0.124,130.436,0.0537,0.966,0.929,3,0.519,1,252947,-10.778,0.397,1,Gene Ammons,My Romance - Rudy Van Gelder Remaster,52,0
0.534,0.108,178.067,0.432,0.46,5.81e-06,4,0.736,0,151014,-6.567,0.71,0,Buju,Something sweet,55,0
0.492,0.103,207.572,0.499,0.228,0.0,4,0.482,11,214615,-11.698,0.637,1,LADIPOE,Running,60,0
0.187,0.161,70.334,0.0323,0.942,0.139,4,0.372,0,319733,-13.497,0.217,0,Duke Ellington,My Little Brown Book,62,0
0.481,0.1,74.951,0.0282,0.585,0.0,4,0.463,7,307213,-5.895,0.12,1,Julia Vitória,De Dentro pra Fora,0,0
0.158,0.0972,66.965,0.0264,0.831,8.01e-05,4,0.465,5,234493,-12.966,0.271,1,Isaias Saad,Pertinho - Live,55,0
0.773,0.192,124.676,0.175,0.22,0.0,4,0.781,10,173639,-5.041,0.749,0,Malía,Brinco Muito,42,0
0.976,0.122,141.901,0.143,0.00167,1.88e-05,4,0.471,1,318079,-3.885,0.195,1,Vended,Burn My Misery,53,0
0.214,0.367,83.906,0.0348,0.976,0.00094,3,0.224,2,179373,-14.455,0.14,0,Sarah Vaughan,Misty,61,0
0.89,0.213,114.942,0.0748,0.0895,1.89e-06,4,0.738,2,214253,-2.275,0.75,0,IU,LILAC,77,0
0.429,0.11,98.939,0.221,0.541,0.0219,4,0.628,9,276087,-11.543,0.721,1,Jack White,Taking Me Back (Gently),52,0
0.825,0.0674,102.977,0.0601,0.00883,0.0,4,0.702,6,203064,-3.787,0.915,0,Dua Lipa,Levitating (feat. DaBaby),85,0
0.674,0.0984,110.64,0.116,0.0346,1.45e-06,3,0.519,8,187598,-5.38,0.882,0,Felp 22,Linda e Doida,58,0
0.486,0.135,97.94,0.0458,0.65,0.0,4,0.824,5,149995,-5.579,0.82,0,Marília Mendonça,Ausência - Ao Vivo | Acústico,62,0
0.342,0.11,130.953,0.0339,0.193,0.00245,4,0.592,0,241595,-8.93,0.155,1,Coldplay,Let Somebody Go,85,0
0.475,0.0952,132.041,0.27,0.731,0.0,4,0.946,0,186364,-3.681,0.667,1,DJ DN,Só Tapão Nervoso Vs Toma Catucada Violenta,63,0
0.74,0.136,122.046,0.0465,0.00646,0.0,4,0.653,0,184001,-6.063,0.598,1,Alok,In My Mind - Joel Corry Remix,66,0
0.637,0.191,121.009,0.0432,0.0668,0.485,4,0.757,10,242773,-9.451,0.429,0,Bonobo,Rosewood,66,0
0.642,0.181,147.98,0.0333,0.0366,0.00499,4,0.739,4,184736,-7.504,0.915,0,Moisa,Dance in Riddim,31,0
0.502,0.101,142.062,0.159,0.774,0.000137,4,0.612,5,162272,-9.813,0.659,0,L7NNON,Mais Que Isso,63,0
0.574,0.115,175.884,0.0518,0.245,7.5e-06,4,0.801,6,185464,-5.521,0.891,1,Victor Badaró,Rocksteady,25,0
0.77,0.513,107.954,0.0743,0.631,0.0,4,0.79,7,179278,-5.413,0.846,0,Overdriver Duo,A Sombra da Maldade,35,0
0.72,0.13,120.054,0.0351,0.027,1.06e-05,4,0.62,1,193320,-6.856,0.482,1,Claptone,Right Into You,56,0
0.08,0.135,122.044,0.04,0.903,0.859,3,0.421,7,257693,-21.795,0.0546,1,Bill Evans,Gary's Theme - 2003 Remastered Version,0,0
0.781,0.277,102.016,0.0766,0.157,4.35e-05,4,0.713,0,157647,-6.418,0.441,1,Oliver Tree,Life Goes On - Alok Remix,64,0
0.283,0.12,118.102,0.0326,0.824,0.0,4,0.486,9,217000,-9.231,0.238,1,Sérgio Britto,Deixa Eu Sangrar (Acústico),24,0
0.225,0.148,64.555,0.05,0.881,0.000187,4,0.481,5,170920,-12.407,0.307,0,Dakota Staton,You've Changed,51,0
0.516,0.141,81.074,0.0407,0.843,0.000187,3,0.35,5,153328,-8.909,0.711,1,Punch Brothers,Church Street Blues,48,0
0.306,0.281,76.905,0.0344,0.952,0.000307,4,0.203,10,181493,-12.366,0.0625,0,Sarah Vaughan,Just Friends,50,0
0.475,0.265,130.038,0.072,0.553,3.32e-06,4,0.907,11,174759,-2.506,0.592,0,MC 3L,Acabou a Água (feat. Mc Ygor Yanks),63,0
0.699,0.137,122.02,0.0409,0.0233,0.0,4,0.539,0,201176,-7.754,0.474,0,Diplo,Promises,68,0
0.674,0.133,140.022,0.0708,0.133,0.0,5,0.394,7,216342,-6.608,0.192,0,Qaayel,Hold On !,23,0
0.809,0.203,87.076,0.246,0.0333,3.64e-05,4,0.422,11,160067,-5.607,0.735,1,Vampire Weekend,Diane Young,56,0
0.635,0.071,123.821,0.181,0.222,0.0,4,0.767,8,192000,-7.273,0.694,1,Criolo,Cleane,56,0
0.792,0.147,96.073,0.0372,0.389,1.65e-05,4,0.647,11,203750,-5.103,0.499,0,Atif Aslam,Rafta Rafta,61,0
0.596,0.0966,113.278,0.0255,0.128,0.00484,4,0.716,11,189533,-8.503,0.487,1,Os Paralamas Do Sucesso,Lanterna Dos Afogados,62,0
0.0304,0.116,90.495,0.0361,0.989,0.0555,3,0.355,1,211533,-20.479,0.188,1,Billie Holiday,I'll Be Seeing You,65,0
0.376,0.0976,158.089,0.0431,0.933,0.86,4,0.518,9,233560,-18.248,0.744,0,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version,60,0
0.424,0.175,105.768,0.0392,0.669,0.00456,1,0.566,7,163440,-8.689,0.431,0,Otis Rush,Double Trouble,50,0
0.74,0.101,121.004,0.0484,0.0107,2.18e-05,4,0.748,8,220196,-6.01,0.518,1,The Weeknd,Take My Breath,88,0
0.523,0.294,121.435,0.0326,0.291,0.00351,4,0.369,2,216200,-9.144,0.843,0,John Mayall & The Bluesbreakers,All Your Love - Stereo Album Version,0,0
0.622,0.924,136.005,0.0403,0.00711,6.29e-06,4,0.211,7,584864,-7.407,0.193,1,Som Do Reino,Em Seu Nome - Som do Reino Tour - Ao Vivo Nordeste,36,0
0.798,0.197,115.001,0.033,0.306,0.0,4,0.75,1,255805,-5.398,0.47,0,Junior Lord,Rockstar,42,0
0.67,0.0761,127.99,0.0452,0.0103,0.0,4,0.781,3,169333,-3.912,0.595,0,Miley Cyrus,Prisoner (feat. Dua Lipa),78,0
0.144,0.0965,84.787,0.0365,0.912,0.000118,4,0.47,10,284560,-12.824,0.243,1,Miles Davis,Stella By Starlight (feat. John Coltrane & Bill Evans),55,0
0.544,0.155,134.984,0.0286,0.0135,0.000979,4,0.566,7,199269,-7.69,0.349,1,Cherry Blossom,Standing at Her Door,27,0
0.958,0.52,110.05,0.0664,2.45e-05,0.0,4,0.48,5,179182,-4.241,0.385,0,We Came As Romans,Black Hole,65,0
0.507,0.222,76.578,0.0267,0.0208,0.012,4,0.611,9,187389,-8.521,0.401,1,Big Thief,Certainty,60,0
0.978,0.201,134.222,0.118,0.0422,0.00019,4,0.323,5,211973,-3.841,0.168,1,Sex Pistols,Anarchy in the U.K.,54,0
0.307,0.11,91.022,0.0681,0.433,0.0,4,0.656,11,232111,-12.341,0.0861,0,Agnes Nunes,São Paulo,49,0
0.672,0.156,173.94,0.0862,0.113,0.0,4,0.613,10,147040,-6.1,0.671,0,NALAH,Nós Dois,37,0
0.89,0.972,91.442,0.293,0.475,1.5e-06,4,0.356,7,255938,-8.746,0.416,0,Thiaguinho,Pot-Pourri: Temporal / Velocidade da Luz - Ao Vivo,60,0
0.714,0.278,127.443,0.0399,0.074,0.0,4,0.682,9,214148,-6.306,0.581,1,Bastille,Pompeii,0,0
0.157,0.138,191.259,0.0368,0.987,0.849,3,0.319,0,321027,-19.728,0.266,0,Vince Guaraldi Trio,Moon River,49,0
0.706,0.154,88.001,0.157,0.0409,0.0,4,0.687,8,158995,-6.455,0.609,0,David Guetta,"Family (feat. Imen Siar, Ty Dolla $ign & A Boogie Wit da Hoodie)",23,0
0.842,0.928,129.977,0.0283,0.0302,4.07e-05,4,0.584,7,224225,-4.315,0.629,1,EMERSSON RAMONE,Bancos Velhos,31,0
0.972,0.351,110.054,0.0405,0.15,0.00337,4,0.8,10,177383,-2.053,0.694,0,Tony Kakkar,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",63,0
0.346,0.104,93.689,0.0409,0.873,0.399,4,0.561,0,290293,-12.596,0.697,0,Red Garland,Almost Like Being In Love,59,0
0.524,0.0713,185.991,0.422,0.344,0.0,4,0.795,8,168440,-7.533,0.753,1,Young Stunners,Why Not Meri Jaan,55,0
0.946,0.344,178.743,0.096,0.0257,0.223,4,0.181,0,119827,-5.308,0.363,1,Misfits,Last Caress,55,0
0.782,0.393,123.036,0.104,0.217,1.33e-05,4,0.69,7,152195,-6.288,0.51,0,offrami,Drunk Calling,51,0
0.408,0.121,139.927,0.0713,0.733,2.26e-06,4,0.728,11,187000,-8.637,0.372,1,Nadine,Hair Up,16,0
0.399,0.103,128.029,0.298,0.293,1.24e-05,4,0.856,9,232514,-10.939,0.319,1,A Banca Records,Outro Dia,57,0
0.115,0.107,126.902,0.044,0.99,0.853,4,0.594,8,170626,-14.916,0.456,1,Charlie Parker,All the Things You Are,46,0
0.304,0.145,119.957,0.0687,0.372,3.89e-05,4,0.903,10,195048,-10.236,0.617,0,Ss.hh.a.n.a,deeper me,26,0
0.714,0.0492,107.946,0.272,0.236,0.0,4,0.773,7,162361,-3.786,0.912,0,Diamond Platnumz,Gimmie (feat. Rema),56,0
0.32,0.0822,91.019,0.0546,0.837,0.0,4,0.764,11,189486,-7.209,0.575,1,Maroon 5,Memories,40,0
0.618,0.0832,124.087,0.165,0.41,0.0,4,0.857,1,192006,-4.641,0.614,0,Cammie,Passagem,37,0
0.136,0.103,64.212,0.0436,0.921,0.0,3,0.365,0,197707,-12.42,0.255,1,Billie Holiday,Lover Man,52,0
0.831,0.206,123.985,0.0345,0.0751,0.00177,4,0.759,1,161976,-5.898,0.67,1,Najwa,Bella Ciao - Bruno Martini Remix,49,0
0.236,0.215,82.232,0.0364,0.407,0.0434,4,0.469,7,399173,-16.981,0.415,1,Willie Dixon,I Can't Quit You Baby,50,0
0.622,0.126,173.709,0.0842,0.7,2.82e-06,4,0.527,7,206175,-8.172,0.672,0,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",62,0
0.494,0.153,99.973,0.0739,0.452,0.607,4,0.863,1,209320,-11.826,0.708,1,Jards Macalé,Côco Táxi,30,0
0.318,0.171,111.992,0.042,0.651,0.352,4,0.69,9,137143,-10.778,0.731,1,Pato Fu,"Simplicidade (2009, Versão 2.0)",29,0
0.584,0.136,119.997,0.0616,0.356,0.0,4,0.877,2,210013,-7.401,0.556,1,SLVY,Take No L,23,0
0.662,0.259,116.009,0.0413,0.374,0.000227,4,0.578,9,200480,-6.228,0.471,1,Erin Rae,True Love's Face,44,0
0.43,0.0784,135.136,0.029,0.264,1.2e-05,3,0.36,9,273089,-8.19,0.218,1,Pitty,Sweet Virginia,40,0
0.941,0.0732,120.499,0.0602,5.21e-05,0.676,4,0.371,5,251547,-4.783,0.386,1,Interpol,Obstacle 1,0,0
0.895,0.295,177.844,0.0468,0.000479,2.71e-05,4,0.343,7,138200,-7.022,0.894,1,The Jam,In The City,28,0
0.735,0.0778,92.039,0.231,0.126,0.0,4,0.777,11,156522,-2.108,0.713,1,Gloria Groove,YoYo,38,0
0.502,0.174,174.11,0.0515,0.195,0.00812,4,0.542,3,289560,-10.607,0.948,0,Taj Mahal,Leaving Trunk,56,0
0.73,0.179,151.594,0.0362,0.219,0.144,4,0.56,1,194667,-5.69,0.963,1,Professor Longhair,Big Chief - Remastered,49,0
0.0335,0.218,104.036,0.0395,0.555,0.93,4,0.621,2,243333,-21.479,0.126,0,Esbjörn Svensson Trio,From Gagarin's Point of View,0,0
0.531,0.338,105.97,0.0301,0.0033,1.51e-06,4,0.542,9,183391,-7.481,0.671,1,The Strokes,Someday,68,0
0.835,0.276,168.005,0.0803,0.369,0.0,4,0.61,5,158571,-5.472,0.595,0,Mateus Carrilho,NOITE DE CAÇA,60,0
0.886,0.353,127.964,0.101,0.00366,0.0113,4,0.661,11,182727,-4.293,0.877,0,PEOPLE 1,怪獣,59,0
0.464,0.116,115.88,0.189,0.438,0.0,4,0.79,1,208966,-7.435,0.362,0,Xamã,Escorpião,52,0
0.696,0.2,110.651,0.0352,0.00647,0.000192,4,0.4,6,109133,-14.939,0.888,0,The Dead Milkmen,Dean's Dream,49,0
0.382,0.114,120.223,0.0459,0.823,0.0043,4,0.85,4,215648,-7.806,0.836,0,Bryan Behr,Eu Te Amo - Voz E Violão,51,0
0.336,0.198,129.982,0.0775,0.513,1.51e-05,4,0.919,11,139546,-3.913,0.741,1,MC 2jhow,Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix,67,0
0.239,0.11,127.842,0.0649,0.377,0.000785,3,0.62,4,170156,-16.655,0.0755,0,Djouher,Patience,32,0
0.434,0.165,119.134,0.0735,0.716,0.0,4,0.499,8,164840,-11.48,0.727,1,Anita O'Day,Love For Sale,0,0
0.407,0.131,169.92,0.0312,0.536,0.00128,4,0.436,8,252053,-10.46,0.446,0,Sufjan Stevens,Back To Oz,59,0
0.366,0.107,89.968,0.0544,0.862,0.0963,4,0.799,5,145191,-14.129,0.457,1,Maria Luiza Jobim,Farol,44,0
0.518,0.101,95.093,0.0317,0.632,0.000709,4,0.713,4,174002,-10.674,0.365,0,Beraderos,Me Pega,30,0
0.875,0.428,145.985,0.0674,0.0275,0.0,4,0.693,6,244932,-6.651,0.707,0,Qaayel,D4M,20,0
0.588,0.412,145.851,0.274,0.351,0.000395,4,0.522,11,253120,-13.823,0.537,1,Faris Shafi,Lafz,47,0
0.203,0.109,84.597,0.0308,0.901,0.0,3,0.454,10,130685,-11.362,0.408,0,Luiz Caldas,A Lua e Eu,27,0
0.157,0.101,91.537,0.0428,0.95,0.0593,4,0.424,9,171653,-18.141,0.342,1,The xx,Angels,1,0
0.626,0.41,159.937,0.0512,0.178,1.29e-05,4,0.599,8,150000,-5.5,0.704,0,Mariah Nala,Sem Tempo,50,0
0.0469,0.137,135.335,0.0354,0.955,0.0,4,0.425,7,356627,-18.612,0.154,0,Ella Fitzgerald,Autumn In New York,61,0
0.806,0.346,79.814,0.129,0.0459,0.0,4,0.557,7,199562,-7.814,0.748,0,Bloco do Caos,Santo Nome,37,0
0.0768,0.123,107.712,0.0413,0.774,0.0487,4,0.428,0,308933,-17.412,0.112,0,John Coltrane,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",47,0
0.455,0.0823,95.941,0.226,0.611,3.42e-05,4,0.865,6,188125,-8.18,0.558,0,Badshah,Baawla,66,0
0.574,0.972,113.003,0.0362,0.807,4.63e-06,4,0.459,5,165969,-8.411,0.4,1,Cadu Pereira,Lua Amarela (Versão Acústica) - Ao Vivo,38,0
0.667,0.074,102.046,0.054,0.0112,0.053,4,0.786,5,181176,-8.272,0.688,1,Ritviz,Liggi,1,0
0.435,0.0879,78.721,0.0385,0.568,0.00128,4,0.272,9,221066,-10.096,0.27,0,Amos Lee,Worry No More,61,0
0.53,0.0883,98.008,0.0258,0.664,0.000246,4,0.558,2,209379,-10.26,0.366,1,Os Bartira,De Olhos Abertos (Versão Acústica),26,0
0.689,0.0635,128.082,0.0297,0.0452,0.0,4,0.735,8,174826,-7.243,0.392,1,Faouzia,Hero,65,0
0.85,0.0959,138.571,0.165,0.129,3.79e-06,4,0.44,7,163000,-6.196,0.637,1,Richard Hell,Blank Generation,0,0
0.52,0.107,130.685,0.0511,0.123,0.000268,5,0.442,2,225938,-9.716,0.177,0,Mari Vannucci,Imploro,31,0
0.413,0.12,144.162,0.0293,0.649,4.47e-06,3,0.439,2,181307,-6.755,0.464,1,Etta James,"Do Right Woman, Do Right Man",0,0
0.594,0.083,142.157,0.0481,0.705,0.0,4,0.674,7,220004,-6.612,0.826,1,LUDMILLA,Amor Difícil - Ao vivo,61,0
0.31,0.119,121.999,0.0866,0.573,0.0,4,0.655,0,353267,-13.4,0.665,1,Ella Fitzgerald,Cheek To Cheek,54,0
0.283,0.115,172.005,0.0316,0.859,3.3e-05,4,0.399,11,188598,-11.881,0.496,0,Pedros,Ventos de Netuno,38,0
0.674,0.202,83.001,0.044,0.3,0.0,4,0.706,9,179326,-5.932,0.359,1,Maninder Buttar,Sakhiyaan,69,0
0.908,0.308,129.998,0.241,0.465,1.22e-06,4,0.948,8,156077,-2.828,0.851,1,DJ LG,BALANÇA A GLOCK,51,0
0.729,0.0957,76.993,0.0307,0.742,0.0,4,0.609,2,178247,-7.431,0.822,0,Intimistas,Parece Que Foi Ontem,49,0
0.969,0.0658,92.533,0.136,1.38e-05,0.138,4,0.467,8,213255,-4.604,0.158,1,Until the Dead Walk,Turning 23,41,0
0.715,0.0581,84.078,0.0399,0.3,0.0,4,0.693,5,182857,-4.902,0.295,0,Potyguara Bardo,Me Leve,37,0
0.779,0.1,99.962,0.149,0.0534,2.54e-05,4,0.755,9,224853,-3.913,0.472,0,AleXa,Is It On,36,0
0.696,0.108,144.95,0.0512,0.607,0.00086,4,0.317,11,251747,-7.844,0.68,1,Bendigo Fletcher,Sugar in the Creek,53,0
0.673,0.136,126.065,0.14,0.354,0.0,4,0.906,11,183699,-5.784,0.819,0,Planta E Raiz,Fruto da Semente,36,0
0.273,0.0978,117.779,0.0334,0.89,0.9,4,0.476,7,392027,-17.457,0.164,0,Ahmad Jamal Trio,Stolen Moments,47,0
0.278,0.0728,62.055,0.0416,0.912,0.886,4,0.376,0,429040,-8.597,0.199,0,Lee Morgan,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,49,0
0.461,0.162,131.878,0.0482,0.668,0.17,4,0.583,5,545347,-9.58,0.516,0,Jackie McLean,Blues Inn - Remastered,48,0
0.488,0.156,140.016,0.173,0.31,0.0,4,0.71,1,215571,-11.044,0.831,0,Gabriel O Pensador,Vamo Aí,35,0
0.51,0.101,151.499,0.371,0.713,3.35e-05,3,0.836,1,162772,-10.091,0.56,0,Chamath Sangeeth,Manike Mage Hithe,73,0
0.702,0.298,129.989,0.0692,0.046,0.0,4,0.727,5,210521,-2.568,0.644,1,Mc Lipi,Como Se Tá Maravilhosa,59,0
0.772,0.0435,100.999,0.0463,0.052,3.21e-05,4,0.734,0,185544,-6.816,0.75,1,DUDA BEAT,Chega,58,0
0.673,0.982,126.782,0.0371,0.489,0.0,4,0.531,6,244536,-5.173,0.563,0,Péricles,"Melhor Eu Ir, ao Vivo na Fonte Nova",53,0
0.802,0.139,179.924,0.326,0.0534,0.0,4,0.544,10,164000,-4.534,0.322,0,Matuê,777-666,71,0
0.739,0.35,96.017,0.0662,0.065,0.0,4,0.674,6,239118,-5.548,0.647,1,Marcelo Falcão,Sexta-Feira,53,0
0.353,0.107,90.038,0.0355,0.466,1.74e-05,4,0.704,10,214333,-8.906,0.357,0,Caio Dantas,Aurora Boreal,29,0
0.765,0.109,124.991,0.0859,0.0222,0.0,4,0.73,7,208320,-6.025,0.567,0,Pllws,Qué Más Da,43,0
0.598,0.135,100.931,0.0379,0.463,2.18e-06,4,0.848,8,196227,-5.263,0.638,0,GIMS,Prends ma main,22,0
0.381,0.118,80.27,0.0425,0.779,0.000136,4,0.483,1,201200,-9.513,0.457,1,Andrea von Kampen,Carolina,33,0
0.427,0.237,156.004,0.0297,0.225,0.0,4,0.639,2,147811,-10.911,0.637,1,Juliette,Bença,63,0
0.0192,0.106,169.254,0.0833,0.989,4.3e-05,4,0.629,4,188160,-19.952,0.335,1,Muddy Waters,Rollin' Stone,53,0
0.155,0.107,117.238,0.0411,0.908,0.0,4,0.627,2,198980,-14.808,0.691,0,BlakkStar,Toda Minha,34,0
0.273,0.979,63.423,0.0627,0.866,0.774,4,0.517,10,354573,-17.279,0.321,0,Dave Brubeck,Besame Mucho,54,0
0.582,0.0535,89.893,0.208,0.594,0.0,4,0.641,1,216853,-8.08,0.756,0,Lucas e Orelha,Se Você Acreditar,38,0
0.4,0.108,119.953,0.0487,0.0833,0.000661,4,0.971,4,204760,-7.154,0.652,0,of Montreal,Gronlandic Edit,57,0
0.379,0.114,133.698,0.0286,0.635,0.925,3,0.522,4,251600,-14.096,0.454,0,Yusef Lateef,Love Theme From Spartacus - Remastered,55,0
0.796,0.137,122.028,0.148,0.202,1.66e-06,4,0.816,7,165246,-4.393,0.702,0,Don Diablo,Cheque,64,0
0.401,0.116,97.1,0.034,0.652,0.0,4,0.429,0,210884,-8.396,0.357,1,Dermot Kennedy,Better Days - Stripped,49,0
0.712,0.0936,169.796,0.0431,0.138,0.0,4,0.475,6,205333,-3.306,0.443,1,IU,strawberry moon,75,0
0.853,0.132,103.025,0.0568,0.0628,0.0,4,0.728,8,208653,-2.453,0.535,1,THE BOYZ,MAVERICK,66,0
0.927,0.0997,163.991,0.149,2.36e-05,0.000802,4,0.356,11,188769,-4.915,0.251,0,Bad Wolves,If Tomorrow Never Comes,59,0
0.514,0.129,170.975,0.27,0.626,0.0,4,0.642,1,186709,-8.357,0.675,0,Froid,Kyoto,55,0
0.398,0.0859,139.785,0.0298,0.681,0.0,3,0.558,5,270427,-7.599,0.183,1,Lucie Silvas,We Don’t Know We’re Living (w/ Brandi Carlile & Joy Oladokun),46,0
0.185,0.111,120.0,0.0678,0.858,0.835,4,0.509,2,246213,-16.617,0.117,0,Arnaldo Antunes,Fim de Festa,32,0
0.343,0.11,92.15,0.0286,0.625,0.0026,4,0.529,2,216933,-8.247,0.0945,1,Ney Matogrosso,Quase um Segundo,45,0
0.623,0.0812,101.036,0.0801,0.0219,0.0,4,0.83,6,223366,-4.056,0.614,1,Daddy Yankee,SÚBELE EL VOLUMEN,74,0
0.568,0.1,135.275,0.0752,0.651,0.00563,4,0.541,9,259760,-12.584,0.815,1,Earl Hooker,Two Bugs And A Roach,0,0
0.967,0.609,160.003,0.0711,7.54e-05,1.87e-05,4,0.41,1,210640,-3.878,0.748,1,One Morning Left,Beat It,48,0
0.671,0.522,171.864,0.0988,0.505,0.0,4,0.617,1,184622,-6.258,0.72,0,Turma do Pagode,Golaço (Ao Vivo),62,0
0.798,0.351,128.844,0.0369,0.219,0.0,4,0.525,1,173023,-3.32,0.407,0,Gloria Groove,Sinal,28,0
0.521,0.127,123.118,0.0613,0.0708,0.00545,4,0.721,2,261413,-8.123,0.942,1,Talking Heads,Psycho Killer - 2005 Remaster,75,0
0.334,0.12,91.938,0.042,0.185,0.000962,4,0.592,10,184565,-10.16,0.109,0,K.K.,Gone,15,0
0.447,0.109,135.992,0.0487,0.671,0.0,4,0.47,1,552565,-7.392,0.355,0,Davi Sacer,Sobre As Águas,62,0
0.733,0.0617,149.971,0.0997,0.0412,4.14e-06,4,0.848,1,128200,-3.146,0.844,1,Bianca,Surra,54,0
0.739,0.0372,119.96,0.224,0.0794,0.0,4,0.961,9,150053,-6.665,0.759,1,Jessi,Cold Blooded,77,0
0.689,0.146,140.05,0.0516,0.644,0.0,4,0.637,9,223601,-5.766,0.537,1,Thiaguinho,Quanto Tempo Faz,61,0
